from,to
41912,43584
41912,49151
41912,30427
41912,31384
41912,41528
41912,49808
41912,34953
41912,1
41912,49642
41912,12259
41912,16505
41912,12617
41912,12111
41912,34671
41913,31705
41913,16015
41914,21655
41914,7222
41914,44059
41914,43754
41914,39729
41914,47195
41914,28097
41914,38866
41915,21819
41915,15640
41915,3608
41915,36929
41915,38029
41915,34511
41915,416
41915,19911
41915,31309
41915,1008
41915,7878
41915,23601
41915,37020
41915,47349
41916,32099
41916,19849
41916,3548
41916,5509
41916,49018
41916,17486
41917,48985
41917,20380
41918,35385
41918,20177
41918,33651
41918,5041
41918,5394
41918,12873
41918,18124
41918,1670
41918,47641
41919,47050
41919,6333
41919,33146
41919,36699
41919,41053
41920,16041
41920,42080
41920,42643
41920,42848
41921,26045
41921,24414
41922,45224
41922,497
41923,17623
41923,10750
41923,18761
41923,4925
41923,6616
41924,46459
41924,23772
41924,6900
41924,26096
41924,8968
41924,21536
41924,25992
41924,44078
41924,957
41924,7171
41924,27301
41924,40451
41924,12155
41924,9120
41924,48789
41924,9601
41924,19192
41924,19763
41924,49498
41924,38395
41925,23440
41925,811
41925,37012
41926,42673
41926,40684
41926,49251
41927,36631
41927,24094
41928,38278
41928,30290
41929,33626
41929,26435
41929,31903
41929,25031
41929,18525
41929,5241
41929,36833
41929,41935
41929,19526
41929,30398
41929,3880
41929,9581
41930,14544
41930,33097
41930,46732
41930,48363
41930,20289
41930,28969
41930,14243
41930,27027
41930,9872
41930,36778
41931,33291
41931,21304
41931,44642
41931,7401
41931,28985
41931,28553
41931,1141
41932,41719
41932,34041
41932,33981
41932,12959
41932,9155
41933,11466
41933,38455
41933,40923
41933,6000
41933,6310
41933,25688
41933,14458
41933,21057
41933,49026
41933,14197
41933,21472
41933,33514
41933,6155
41933,36504
41933,31364
41933,41488
41933,34228
41933,29292
41934,12594
41934,45211
41934,20585
41934,32619
41935,5501
41935,28340
41935,25003
41936,782
41936,47912
41936,18935
41936,40849
41936,20751
41936,12273
41936,7084
41936,301
41936,47494
41936,31517
41936,249
41936,36782
41936,41827
41936,23041
41936,42212
41936,34279
41936,27724
41937,47665
41938,47350
41938,34139
41938,39078
41939,35403
41939,488
41939,18083
41940,6335
41940,42097
41941,497
41941,49123
41941,21647
41941,14826
41941,38733
41941,5037
41941,11273
41941,33142
41941,41766
41941,32162
41941,43212
41942,2391
41942,44104
41942,39306
41942,19057
41942,32514
41942,33707
41942,24755
41942,10155
41942,22734
41942,712
41942,48747
41942,7113
41942,2553
41942,35457
41942,19219
41942,28281
41943,39497
41943,17118
41943,41702
41944,25670
41944,37871
41944,2197
41944,36615
41944,35352
41944,35433
41945,27999
41945,6778
41945,16772
41945,21932
41945,17702
41946,21149
41946,28358
41947,9564
41947,31366
41947,19744
41947,19980
41947,27677
41947,41055
41947,25332
41947,34354
41947,16787
41947,8169
41947,34156
41947,33515
41947,47027
41948,45231
41948,37664
41948,33085
41948,43760
41949,10998
41949,9412
41949,8088
41949,39615
41949,3264
41949,7861
41949,38137
41949,24440
41950,48831
41950,18892
41950,28190
41950,23698
41950,7702
41950,42297
41951,26755
41951,5147
41951,35115
41951,47109
41951,4041
41951,34728
41951,31424
41951,15586
41951,1164
41951,46873
41951,14595
41951,31628
41951,22011
41952,21838
41952,2277
41952,49988
41952,43420
41952,46506
41952,43642
41952,9463
41952,37425
41953,10168
41953,31600
41953,18030
41953,15114
41953,31463
41953,23890
41953,45835
41953,2088
41953,39256
41953,48085
41953,40546
41953,21975
41953,45621
41953,7478
41953,18130
41953,23849
41953,11289
41954,5936
41954,24374
41954,12111
41954,2352
41955,15195
41955,42984
41955,41337
41955,5767
41956,48844
41956,19196
41956,33013
41956,6109
41956,37941
41957,12414
41957,19485
41957,29698
41957,42296
41957,16671
41957,13943
41957,30887
41957,11721
41957,38837
41957,28626
41957,9142
41958,43881
41958,36585
41958,9471
41958,813
41958,23128
41958,36001
41958,1242
41958,32782
41959,49888
41959,15545
41959,40118
41959,12983
41959,29738
41959,23823
41960,1204
41960,43799
41960,43823
41960,27543
41960,41149
41960,27517
41960,32524
41960,33014
41961,39825
41961,13428
41961,31741
41961,38816
41962,49514
41962,23359
41962,49542
41962,2190
41963,39828
41963,26481
41963,41727
41963,28953
41963,32061
41963,47221
41963,32626
41963,33566
41964,40181
41964,7153
41964,33301
41964,24308
41964,44649
41965,9941
41965,33470
41965,34387
41965,14437
41965,29900
41966,34382
41966,48582
41966,7090
41967,9478
41967,27444
41967,18976
41967,15622
41967,22483
41967,46969
41968,9441
41968,41526
41968,28436
41968,42273
41968,35880
41968,27971
41968,17522
41968,36069
41968,8720
41968,6573
41968,40131
41969,46701
41969,17034
41969,20451
41969,32451
41969,36238
41969,2937
41970,43594
41970,165
41970,49799
41970,12564
41970,41753
41970,39092
41970,21652
41970,15938
41970,2225
41970,10808
41970,35508
41970,42833
41970,49761
41970,42149
41970,25564
41970,45429
41971,33129
41971,49951
41971,1937
41971,49260
41971,39533
41971,41433
41971,9835
41972,23938
41972,28753
41973,18730
41973,6645
41973,25755
41973,7834
41973,10600
41973,18410
41973,26659
41973,5097
41973,24612
41973,30477
41973,36807
41973,26843
41973,12416
41974,44238
41974,34470
41974,49926
41974,6826
41974,36941
41974,7248
41974,4209
41974,12389
41974,17924
41974,41649
41974,45202
41974,42841
41974,30454
41974,4170
41974,5064
41975,500
41975,13763
41975,32426
41975,5183
41975,38889
41975,11704
41975,42894
41976,12626
41976,3505
41976,45891
41976,29118
41976,47327
41976,19086
41977,1512
41977,35394
41978,39587
41979,36240
41979,7863
41979,9516
41979,3402
41979,30188
41980,30436
41980,49922
41980,115
41981,35846
41982,21372
41982,10540
41982,38071
41982,25030
41982,26853
41983,47196
41983,19379
41984,40147
41984,37394
41984,48093
41984,49538
41984,26946
41984,7591
41984,17977
41984,49833
41985,9529
41985,4649
41985,39526
41985,5410
41985,16258
41985,35490
41985,41565
41985,31376
41985,44686
41985,42875
41985,11353
41985,39113
41985,36673
41986,8938
41986,9241
41986,1571
41986,12976
41986,1477
41986,3358
41986,39210
41986,41046
41986,10232
41986,26913
41986,7551
41986,26997
41986,44295
41986,42281
41986,7686
41986,15855
41986,37949
41986,29903
41986,3133
41986,9330
41987,48583
41987,42679
41987,47043
41987,44027
41988,18152
41988,20257
41988,47762
41989,33524
41989,10222
41989,43430
41989,1903
41989,31649
41989,30411
41989,22978
41989,34584
41989,12259
41989,33222
41990,5975
41990,29063
41990,32944
41990,40112
41990,11027
41990,37342
41990,35511
41990,5878
41990,46994
41990,3497
41990,11388
41990,37446
41990,35762
41990,27696
41991,38551
41991,46626
41991,44261
41992,5404
41992,26177
41992,38566
41993,33115
41993,49910
41993,40523
41993,44987
41994,36794
41994,18728
41994,33979
41994,23974
41994,32300
41994,31314
41995,33178
41995,33202
41995,18539
41995,36628
41996,12889
41996,47549
41997,8136
41997,12066
41997,14698
41997,30768
41997,4630
41997,42317
41997,23194
41997,37700
41997,23468
41998,21910
41998,46118
41999,22459
41999,46789
42000,32532
42000,28175
42000,18814
42000,49212
42000,37893
42000,23797
42000,30727
42000,5597
42000,36817
42000,45306
42001,26563
42001,40708
42001,34087
42001,31928
42001,2820
42001,19404
42001,49777
42001,39492
42001,17236
42001,4972
42001,21240
42001,9803
42001,41675
42001,758
42001,5933
42001,35536
42001,23807
42001,4406
42001,29576
42002,40568
42002,7440
42002,38203
42002,21574
42003,32478
42003,38459
42004,20934
42004,6483
42004,2343
42004,20703
42004,38842
42005,11413
42005,27853
42005,31587
42006,40122
42006,4137
42007,34831
42007,88
42007,42792
42007,22237
42007,11581
42007,39503
42007,28494
42007,32820
42008,40640
42008,37569
42008,25404
42008,19916
42008,20966
42008,44278
42009,12201
42009,3369
42009,36204
42010,9540
42010,39398
42010,37797
42010,18495
42010,24923
42010,9293
42011,41808
42011,23966
42012,9910
42012,16071
42012,5455
42012,10029
42012,19983
42012,35673
42012,8319
42012,12465
42012,43700
42012,251
42012,37006
42012,29776
42012,7124
42012,44631
42013,7074
42013,20531
42013,46993
42014,35990
42014,47172
42014,28717
42014,45481
42014,45333
42014,19809
42015,5061
42015,34353
42015,41841
42015,20765
42015,13394
42016,9594
42016,35340
42016,13604
42016,8512
42016,28728
42017,7023
42017,40577
42017,13978
42017,35638
42017,16284
42017,43310
42017,35637
42017,34836
42017,12392
42017,15352
42018,10099
42018,2912
42018,42215
42018,40603
42018,12452
42018,36440
42018,10340
42018,8953
42018,13260
42019,18997
42019,17080
42019,34057
42020,4300
42020,32254
42020,11702
42020,14664
42020,16050
42021,22749
42021,15233
42021,30215
42022,23070
42022,33879
42022,7585
42023,43105
42023,419
42023,8479
42023,1770
42023,15018
42023,7727
42023,44069
42023,37152
42023,43406
42023,43641
42023,24177
42023,21195
42023,41820
42024,48218
42024,15487
42024,37086
42024,30796
42024,43850
42024,27206
42024,17989
42024,30697
42025,39088
42025,38280
42025,37017
42025,10753
42025,30135
42026,10539
42026,24318
42026,37868
42026,43619
42026,49899
42026,37775
42027,39132
42027,26026
42027,26175
42028,41415
42028,44862
42028,43344
42028,28626
42028,36686
42028,41450
42029,24383
42029,28902
42029,26185
42029,1932
42030,738
42031,4053
42031,22087
42031,37780
42031,3620
42031,31640
42031,43550
42031,21723
42031,35453
42031,49440
42031,10504
42031,25539
42031,8033
42031,34244
42031,26482
42031,17358
42031,34250
42031,29129
42031,26735
42032,35323
42032,28712
42032,36730
42033,35924
42033,15601
42033,26905
42034,22578
42034,4697
42035,39563
42035,35416
42036,44004
42036,40449
42036,22469
42036,47594
42036,46240
42036,22325
42036,31653
42037,46628
42037,45062
42037,39614
42037,24050
42037,21397
42037,10018
42037,47476
42037,12694
42037,25189
42037,14408
42037,45756
42038,20241
42039,28055
42039,37516
42040,49412
42041,18520
42041,12362
42041,16167
42041,49207
42041,16383
42041,39126
42041,18931
42041,20350
42041,43799
42041,44513
42041,20228
42041,36658
42041,37593
42041,49570
42041,19940
42041,34358
42041,14807
42041,14102
42041,36138
42041,7227
42042,31554
42042,11698
42042,32102
42042,14148
42042,15557
42042,4871
42042,49673
42042,9265
42042,25472
42042,10103
42043,41974
42043,869
42043,21068
42043,33491
42043,30601
42043,37553
42043,9792
42043,16525
42043,38714
42043,2567
42043,41944
42043,18686
42043,49838
42043,18050
42044,37020
42044,17000
42044,3754
42044,3178
42044,30132
42044,5301
42044,39966
42044,46618
42044,48728
42044,838
42044,43597
42044,6981
42044,47623
42044,20537
42044,29092
42044,28871
42044,12625
42045,38759
42045,20339
42045,32647
42045,5831
42045,24481
42046,4790
42046,30628
42046,19747
42046,45279
42046,10166
42046,4896
42046,46397
42046,1668
42046,35720
42047,29413
42047,30400
42047,47707
42048,10620
42048,21595
42048,22371
42048,22829
42048,22400
42048,10597
42048,31710
42048,44667
42048,37379
42048,20835
42048,19456
42048,10313
42048,27763
42048,31647
42048,31701
42048,11313
42048,7488
42048,7737
42049,45096
42049,42307
42049,41091
42049,34039
42050,20135
42050,33427
42050,12399
42051,32346
42051,30915
42051,42908
42051,18965
42051,19992
42051,31938
42051,43202
42051,49590
42051,21436
42051,46814
42052,34037
42052,1846
42052,45693
42053,32049
42053,10000
42053,34266
42054,1202
42054,34724
42055,25616
42055,3014
42055,34067
42055,22511
42055,46698
42056,48287
42056,19314
42056,29002
42056,21284
42056,17971
42056,19848
42056,44987
42057,23163
42057,10607
42057,32419
42057,25909
42057,26316
42057,33527
42057,44436
42058,23222
42058,38665
42058,48110
42058,46036
42058,35490
42058,38187
42058,48060
42058,19537
42058,6211
42059,36590
42059,27340
42059,27785
42059,23578
42060,266
42060,24731
42060,5466
42060,3092
42060,28211
42060,22292
42060,49766
42060,25512
42060,4722
42060,24231
42060,36209
42060,47295
42061,41771
42061,29968
42061,3672
42062,18393
42062,13925
42063,10980
42063,28678
42063,4611
42063,39720
42063,18298
42064,8600
42064,4016
42064,2417
42064,9623
42064,36696
42064,14397
42064,192
42064,34141
42064,47220
42064,1807
42064,37663
42064,19841
42064,8048
42065,45072
42065,4459
42065,21271
42065,41649
42065,18368
42065,14808
42065,22894
42065,48297
42065,15838
42065,40914
42065,42028
42066,2807
42066,24891
42066,44856
42066,2113
42066,20323
42067,47777
42067,8113
42067,33759
42067,21524
42067,18553
42067,46810
42068,6995
42068,34401
42068,10726
42069,35342
42069,49476
42069,13316
42069,32985
42069,22830
42069,31704
42069,47165
42069,4536
42069,13798
42069,33237
42069,17786
42069,24066
42069,31755
42070,28955
42070,30940
42070,28487
42070,19962
42071,22932
42071,2275
42071,7879
42071,31866
42071,14862
42071,34496
42071,29154
42071,15801
42071,6624
42071,48847
42071,18245
42071,27869
42071,17748
42071,43434
42071,43088
42071,3777
42071,35362
42071,35516
42072,21641
42072,48156
42072,40188
42072,8920
42072,44315
42073,13054
42073,48166
42073,43988
42074,45119
42074,16314
42074,44440
42074,32918
42074,37392
42074,32068
42074,16918
42074,35209
42074,35217
42074,2853
42074,24196
42075,14279
42075,45986
42075,44759
42075,8802
42075,9760
42075,43370
42075,42535
42075,44347
42075,48567
42075,16770
42075,30507
42075,45534
42075,43197
42076,3723
42076,5497
42076,3860
42077,10727
42077,32151
42077,24406
42077,31263
42077,18706
42077,30865
42077,36509
42077,42655
42077,45964
42077,7552
42077,44271
42077,47890
42077,31428
42077,46863
42077,32144
42077,25324
42078,4933
42078,7674
42078,21953
42078,6329
42078,46332
42079,30116
42079,10183
42079,21068
42080,9683
42080,44851
42080,49764
42080,23307
42080,11093
42080,32734
42080,43389
42080,26086
42080,30235
42080,10327
42080,47887
42080,13684
42080,45191
42080,41465
42080,15692
42080,128
42080,11615
42080,42026
42080,8394
42081,25375
42081,5052
42081,10944
42081,15964
42082,13176
42082,20367
42082,38507
42082,6598
42082,1793
42082,23634
42082,37381
42082,30821
42082,13709
42082,23604
42082,822
42082,33141
42082,16142
42082,31051
42082,36446
42082,2913
42082,4441
42082,40414
42083,47860
42083,22299
42083,23321
42083,26380
42083,25589
42083,11508
42083,18884
42083,47591
42083,17327
42084,8366
42085,10746
42085,10426
42085,47019
42085,8065
42085,37629
42085,42646
42085,11458
42085,18505
42085,47734
42085,43229
42085,29599
42086,6993
42086,28217
42086,39605
42087,45612
42087,37411
42087,2550
42087,12494
42087,44533
42087,13190
42087,19562
42087,31290
42087,49435
42087,35070
42087,4925
42087,8636
42087,12708
42087,8149
42087,4835
42087,21452
42088,44437
42088,47862
42089,45467
42089,35948
42090,36267
42090,41830
42090,31110
42090,40209
42090,25998
42090,24168
42090,6911
42090,29581
42090,40673
42090,4643
42090,24418
42090,38427
42090,26047
42091,19818
42092,29645
42092,49412
42092,27039
42092,28262
42092,5752
42092,43515
42092,32855
42092,29183
42092,45067
42092,23174
42092,7848
42092,39416
42093,22112
42093,11569
42093,37153
42094,6773
42094,24574
42094,23153
42094,13984
42095,49815
42095,20078
42096,46930
42096,34198
42096,28574
42096,34136
42096,15460
42096,8901
42096,1853
42096,31970
42096,10292
42096,48205
42096,29958
42096,28483
42096,20722
42096,39935
42096,27842
42096,35836
42096,43285
42097,31790
42097,25474
42097,35413
42097,44777
42097,42842
42098,4404
42098,33342
42099,15617
42099,30012
42099,25395
42099,18212
42099,36483
42099,31711
42099,24423
42099,33894
42099,2114
42099,33644
42099,25492
42099,42625
42100,3946
42100,6923
42100,1145
42100,24376
42100,5495
42100,1548
42100,39529
42100,22516
42100,31495
42100,47463
42100,42372
42100,40319
42100,15331
42100,44999
42100,43034
42100,43427
42100,42731
42100,47561
42100,39630
42100,13589
42101,12032
42101,16357
42102,47698
42102,34182
42102,46986
42102,48706
42102,887
42103,34679
42103,21443
42103,37998
42103,40030
42103,29266
42103,374
42103,48597
42103,12914
42103,33000
42103,31116
42103,22720
42103,4252
42103,32069
42103,16458
42103,48857
42103,23157
42103,37241
42103,33603
42104,19126
42104,26172
42104,37004
42104,42338
42104,38893
42105,37762
42105,8661
42105,49446
42105,12813
42105,35149
42105,23605
42105,24137
42105,15274
42105,42862
42105,38963
42105,31658
42105,7031
42105,49573
42105,22223
42105,13181
42105,20403
42105,49278
42105,44044
42105,31543
42105,7256
42106,10674
42106,7039
42107,19284
42107,45245
42107,28823
42107,26708
42107,36757
42107,34504
42107,4189
42107,44748
42107,12568
42107,4923
42107,49466
42107,21211
42108,3311
42108,28341
42108,6106
42108,38801
42108,18241
42108,2594
42108,19919
42108,31268
42108,48070
42108,35248
42108,472
42108,32873
42108,7105
42108,11792
42108,35793
42109,46178
42109,27044
42109,11820
42109,3432
42109,29859
42109,34962
42109,23579
42110,8891
42110,16639
42110,30770
42110,25237
42110,26007
42110,36299
42110,34881
42110,15364
42111,10628
42111,49151
42111,34967
42111,21339
42111,42909
42111,11168
42111,26698
42111,5303
42111,13763
42111,19002
42111,21911
42111,25040
42111,8570
42111,12351
42111,24286
42111,16675
42111,48913
42111,23224
42111,22
42112,22864
42112,27068
42112,124
42112,25900
42112,36375
42112,13155
42112,47782
42112,34975
42112,27706
42112,21056
42112,31429
42112,7692
42112,49626
42112,47757
42112,46562
42112,8987
42112,2078
42112,23040
42112,15614
42113,16484
42113,16515
42113,40354
42113,4461
42114,9164
42114,11120
42114,1229
42114,38742
42114,40793
42114,37505
42114,35360
42114,17631
42115,41359
42115,27343
42115,46577
42115,14427
42115,30118
42115,17717
42115,2811
42116,3852
42116,110
42117,41357
42117,33470
42118,4387
42118,33245
42118,48993
42119,29451
42119,23876
42120,16330
42120,3546
42120,49509
42121,25167
42121,43235
42121,3162
42121,48427
42121,47710
42121,7586
42121,46432
42121,6980
42121,19960
42121,2580
